node_id,lat,lon,name_osm,name_crash,nta,borough,crashes,ped_inj,ped_kill,cyc_inj,cyc_kill,f12_crashes,f12_ped_inj,f12_ped_kill,f12_cyc_inj,f12_cyc_kill,f24_crashes,f24_ped_inj,f24_ped_kill,f24_cyc_inj,f24_cyc_kill,score_ped_w,score_cyc_w,score_f12_ped_w,score_f12_cyc_w,score_f12_all_w,recency_score,recency_ped,recency_cyc,base_crashes,base_rate_12mo,heat_surprise,cool_surprise,night_share,last_crash
760558,40.80237,-73.964276,Amsterdam Avenue / West 109th Street,W 109 St / Amsterdam Ave,Upper West Side-Manhattan Valley,Manhattan,2,3,2,0,0,2,3,2,0,0,2,3,2,0,0,19,0,19,0,19,17.653,17.653,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-15
334446,40.759992,-73.964803,East 58th Street / 2nd Avenue,East 58 Street / 2 Avenue,East Midtown-Turtle Bay,Manhattan,22,11,1,11,0,4,2,1,2,0,13,7,1,6,0,19,11,10,2,12,14.443,10.672,3.771,18,7.576,0.03,0.9,0.182,2026-05-06
8192,40.670241,-73.906998,Mother Gaston Boulevard / Pitkin Avenue,Mother Gaston Blvd / Pitkin Ave,Brownsville,Brooklyn,18,11,1,6,0,8,4,1,3,0,12,7,1,4,0,19,6,12,3,15,13.784,10.574,3.21,10,4.3,1.15,0.01,0.056,2026-06-04
197199,40.869434,-73.826116,Co-op City Boulevard / Bartow Avenue,Co-Op City Blvd / Bartow Ave,Co-op City,Bronx,13,12,1,1,0,6,6,1,0,0,9,9,1,0,0,20,1,14,0,14,13.457,13.34,0.117,7,3.071,1.04,-0.0,0.154,2026-04-21
247524,40.817396,-73.922762,Morris Avenue / East 149th Street,East 149 Street / Morris Avenue,Melrose,Bronx,24,14,2,8,0,5,4,0,1,0,16,11,2,3,0,30,8,4,1,5,13.372,11.276,2.096,19,7.985,0.05,0.72,0.125,2026-01-06
351646,40.607266,-73.967262,Quentin Road / Ocean Parkway,Ocean Parkway / Quentin Road,Gravesend (East)-Homecrest,Brooklyn,5,4,3,1,0,1,1,0,0,0,4,3,3,1,0,28,1,1,0,1,12.199,11.921,0.279,4,1.843,-0.0,-0.0,0.0,2025-12-11
249361,40.80461,-73.91223,East 138th Street / Bruckner Boulevard Shared-Use Path,Bruckner Blvd / E 138 St,Mott Haven-Port Morris,Bronx,13,8,1,5,0,4,1,1,2,0,7,3,1,3,0,16,5,9,2,11,12.068,9.671,2.397,9,3.89,0.26,0.19,0.154,2026-05-07
394316,40.810176,-73.951178,Frederick Douglass Boulevard / West 125th Street,West 125 Street / 8 Avenue,Harlem (South),Manhattan,19,13,0,6,1,4,2,0,2,1,7,4,0,3,1,13,14,2,10,12,12.032,3.096,8.935,15,6.347,0.06,0.62,0.316,2026-03-19
558055,40.696985,-73.935293,Broadway / Myrtle Avenue,Broadway / Myrtle Ave,Bedford-Stuyvesant (East),Brooklyn,26,21,1,5,0,6,5,0,1,0,14,10,1,3,0,29,5,5,1,6,11.517,9.831,1.687,20,8.395,0.07,0.57,0.423,2026-03-27
199146,40.757234,-73.989791,8th Avenue / West 42nd Street,W 42 St / 8 Ave,Hell's Kitchen,Manhattan,28,20,0,8,0,8,6,0,2,0,17,13,0,4,0,20,8,6,2,8,10.628,7.531,3.098,20,8.395,0.22,0.27,0.286,2026-03-21
394397,40.668669,-73.93114,Utica Avenue / Eastern Parkway South Mall,Eastern Pkwy / Utica Ave,Crown Heights (South),Brooklyn,24,21,0,3,0,9,8,0,1,0,16,13,0,3,0,21,3,8,1,9,10.375,8.637,1.738,15,6.347,0.72,0.05,0.375,2026-06-03
249384,40.861649,-73.891436,East Fordham Road / Webster Avenue,E Fordham Rd / Webster Ave,Fordham Heights,Bronx,22,20,0,3,0,11,9,0,2,0,16,13,0,3,0,20,3,9,2,11,10.347,8.562,1.786,11,4.709,2.04,0.0,0.227,2026-05-16
6117,40.711525,-73.980623,Jackson Street / Water Street,Jackson Street / Water Street,Lower East Side,Manhattan,2,8,4,0,0,0,0,0,0,0,1,7,4,0,0,40,0,0,0,0,10.309,10.309,0.0,2,1.024,-0.0,-0.0,0.0,2024-07-04
185798,40.570443,-74.109697,New Dorp Lane / Hylan Boulevard,Hylan Boulevard / New Dorp Lane,New Dorp-Midland Beach,Staten Island,21,16,1,4,0,5,5,0,0,0,11,8,1,2,0,24,4,5,0,5,10.193,8.996,1.198,16,6.757,0.09,0.48,0.238,2026-05-23
249696,40.82407,-73.908711,Third Avenue / East 163rd Street,E 163 St / 3 Ave,Morrisania,Bronx,21,13,0,10,0,8,5,0,4,0,14,8,0,7,0,13,10,5,4,9,10.134,5.786,4.348,13,5.528,0.71,0.05,0.286,2026-04-25
241169,40.668744,-73.933908,Eastern Parkway Service Road / Schenectady Avenue,Eastern Parkway / Schenectady Avenue,Crown Heights (South),Brooklyn,18,14,1,3,0,3,2,1,0,0,10,8,1,1,0,22,3,10,0,10,10.12,9.522,0.598,15,6.347,-0.0,0.91,0.278,2026-02-09
581868,40.749674,-73.995296,West 30th Street / 8th Avenue,W 30 St / 8 Ave,Midtown South-Flatiron-Union Square,Manhattan,11,16,0,2,0,6,12,0,1,0,9,14,0,2,0,16,2,12,1,13,10.045,9.016,1.028,5,2.252,1.56,-0.0,0.182,2026-04-17
352113,40.613511,-73.954084,Ocean Avenue / Avenue O,Ocean Ave / Avenue O,Midwood,Brooklyn,8,7,1,0,0,4,3,1,0,0,7,6,1,0,0,15,0,11,0,11,10.001,10.001,0.0,4,1.843,0.94,-0.0,0.0,2026-04-02
247956,40.816042,-73.917691,3rd Avenue / East 149th Street,E 149 St / 3 Ave,Melrose,Bronx,14,8,1,5,0,2,1,1,0,0,10,5,1,4,0,16,5,9,0,9,9.819,8.066,1.753,12,5.119,-0.0,0.94,0.143,2026-02-13
225277,40.766859,-73.953748,East 72nd Street / York Avenue,York Ave / E 72 St,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,6,3,2,1,0,3,2,1,0,0,4,2,2,0,0,19,1,10,0,10,9.601,9.354,0.247,3,1.433,-0.0,-0.0,0.167,2025-11-15
45795,40.731724,-73.770167,Francis Lewis Boulevard / Union Turnpike,Francis Lewis Blvd / Union Tpke,Cunningham Park,Queens,3,3,1,0,0,1,1,1,0,0,3,3,1,0,0,11,0,9,0,9,9.512,9.512,0.0,2,1.024,-0.0,-0.0,0.0,2026-05-25
355391,40.74658,-73.99755,8th Avenue / West 25th Street,8 Ave / W 25 St,Chelsea-Hudson Yards,Manhattan,5,1,2,2,0,4,1,1,2,0,4,1,1,2,0,17,2,9,2,11,9.454,7.63,1.823,1,0.614,2.44,-0.0,0.2,2026-06-04
355165,40.814081,-73.940781,West 135th Street / Malcolm X Boulevard,W 135 St / Lenox Ave,Harlem (North),Manhattan,17,12,1,7,0,4,1,0,3,0,12,9,1,5,0,20,7,1,3,4,9.441,5.92,3.521,13,5.528,0.1,0.45,0.176,2026-05-20
164274,40.763382,-73.982903,West 53rd Street / Broadway,W 53 St / Broadway,Midtown-Times Square,Manhattan,8,6,1,2,0,4,1,1,2,0,6,4,1,2,0,14,2,9,2,11,9.286,7.776,1.51,4,1.843,0.94,-0.0,0.25,2026-04-04
218286,40.65397,-73.912238,Rockaway Parkway / Linden Boulevard,Linden Boulevard / Rockaway Parkway,East Flatbush-Remsen Village,Brooklyn,5,5,1,0,0,2,2,1,0,0,4,4,1,0,0,13,0,10,0,10,9.27,9.27,0.0,3,1.433,-0.0,-0.0,0.0,2026-05-27
225157,40.794614,-73.971665,Broadway / West 96th Street,W 96 St / Broadway,Upper West Side (Central),Manhattan,15,11,0,4,0,10,7,0,3,0,14,10,0,4,0,11,4,7,3,10,9.246,6.589,2.657,5,2.252,3.91,-0.0,0.533,2026-05-01
353973,40.640918,-73.97364,Ocean Parkway / Avenue C,Ocean Pkwy / Avenue C,Kensington,Brooklyn,12,7,1,4,0,5,2,1,2,0,8,4,1,3,0,15,4,10,2,12,9.243,7.408,1.835,7,3.071,0.71,-0.0,0.417,2026-04-12
352118,40.599388,-73.951415,Ocean Avenue / Avenue U,Ocean Ave / Avenue U,Madison,Brooklyn,13,10,1,2,0,5,2,1,2,0,9,6,1,2,0,18,2,10,2,12,9.228,7.997,1.231,8,3.481,0.57,0.07,0.077,2025-11-05
272569,40.629869,-73.944536,Flatbush Avenue / New York Avenue,Flatbush Ave / New York Ave,Flatlands,Brooklyn,3,3,0,0,1,2,2,0,0,1,3,3,0,0,1,3,8,2,8,10,9.215,1.898,7.317,1,0.614,-0.0,-0.0,0.667,2026-04-25
213,40.791676,-73.964694,Central Park West / 97th Street Transverse,Central Park W / W 96 St,Upper West Side (Central),Manhattan,17,6,0,13,0,7,4,0,5,0,9,5,0,6,0,6,13,4,5,9,9.207,3.803,5.404,10,4.3,0.84,0.03,0.235,2026-05-02
164264,40.759176,-73.976741,5th Avenue / West 51st Street,5 Ave / E 51 St,Midtown-Times Square,Manhattan,9,7,1,1,1,1,1,0,0,0,8,6,1,1,1,15,9,1,0,1,9.126,5.628,3.498,8,3.481,-0.0,0.86,0.222,2025-09-15
279069,40.686516,-73.854867,87th Street / Atlantic Avenue,Atlantic Avenue / 87 Street,Woodhaven,Queens,6,6,2,0,0,1,1,0,0,0,4,4,2,0,0,22,0,1,0,1,9.073,9.073,0.0,5,2.252,-0.0,-0.0,0.0,2025-11-15
357379,40.848136,-73.93088,Amsterdam Avenue / West 181st Street,West 181 Street / Amsterdam Avenue,Washington Heights (North),Manhattan,6,3,0,2,1,2,1,0,0,1,4,1,0,2,1,3,10,1,8,9,9.034,0.991,8.043,4,1.843,-0.0,-0.0,0.333,2026-05-02
79455,40.777253,-73.897981,42nd Street / 19th Avenue,42 St / 19 Ave,Astoria (North)-Ditmars-Steinway,Queens,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,16,0,16,0,16,9.004,9.004,0.0,0,0.205,-0.0,-0.0,0.0,2025-08-12
240187,40.701049,-73.910681,Gates Avenue / Saint Nicholas Avenue,St Nicholas Ave / Gates Ave,Ridgewood,Queens,5,4,1,0,0,3,2,1,0,0,3,2,1,0,0,12,0,10,0,10,8.932,8.932,0.0,2,1.024,-0.0,-0.0,0.0,2026-04-17
242799,40.700725,-73.941931,Broadway / Flushing Avenue,Broadway / Flushing Avenue,Bedford-Stuyvesant (East),Brooklyn,24,11,1,12,0,4,3,0,1,0,17,8,0,9,0,19,12,3,1,4,8.886,5.297,3.589,20,8.395,0.01,1.1,0.375,2026-05-06
454839,40.662636,-73.880748,Ashford Street / Linden Boulevard,Linden Blvd / Ashford St,East New York-New Lots,Brooklyn,6,5,1,1,0,3,3,1,0,0,6,5,1,1,0,13,1,11,0,11,8.858,8.478,0.381,3,1.433,-0.0,-0.0,0.167,2026-01-01
225925,40.802764,-73.933577,East 125th Street / 2nd Avenue,East 125 Street / 2 Avenue,East Harlem (North),Manhattan,14,5,1,8,0,3,1,0,2,0,11,4,1,6,0,13,8,1,2,3,8.85,5.838,3.012,11,4.709,-0.0,0.51,0.071,2026-04-08
347781,40.839787,-73.905354,Webster Avenue / Claremont Parkway,Webster Ave / Claremont Pkwy,Claremont Village-Claremont (East),Bronx,15,13,0,4,0,6,6,0,2,0,9,7,0,4,0,13,4,6,2,8,8.833,6.172,2.661,9,3.89,0.7,0.05,0.2,2026-05-30
194433,40.633855,-73.889757,Rockaway Parkway / Seaview Avenue,Rockaway Pkwy / Seaview Ave,Canarsie,Brooklyn,17,14,1,3,0,4,2,0,2,0,12,8,1,3,0,22,3,2,2,4,8.765,6.957,1.808,13,5.528,0.1,0.45,0.235,2025-11-21
175219,40.898452,-73.854309,Nereid Avenue / White Plains Road,White Plains Rd / Nereid Ave,Wakefield-Woodlawn,Bronx,13,14,0,1,0,7,7,0,1,0,12,13,0,1,0,14,1,7,1,8,8.749,7.822,0.927,6,2.662,1.72,-0.0,0.308,2026-05-18
348002,40.759751,-73.931978,Crescent Street / 35th Avenue,Crescent St / 35 Ave,Queensbridge-Ravenswood-Dutch Kills,Queens,3,2,1,1,0,1,1,1,0,0,2,2,1,0,0,10,1,9,0,9,8.642,8.495,0.148,2,1.024,-0.0,-0.0,0.0,2026-04-17
44356,40.712453,-73.918535,Woodward Avenue / Flushing Avenue,Woodward Avenue / Flushing Avenue,Ridgewood,Queens,3,1,0,1,1,2,1,0,0,1,3,1,0,1,1,1,9,1,8,9,8.588,0.918,7.67,1,0.614,-0.0,-0.0,0.333,2026-05-01
250964,40.832281,-73.909621,East 168th Street / Webster Avenue,Webster Ave / E 168 St,Claremont Village-Claremont (East),Bronx,10,4,2,4,0,5,1,0,4,0,6,1,1,4,0,20,4,1,4,5,8.559,5.722,2.837,5,2.252,1.11,-0.0,0.6,2026-03-24
239196,40.654897,-73.906958,Rockaway Avenue / Linden Boulevard,Linden Boulevard / Rockaway Avenue,Brownsville,Brooklyn,6,4,1,1,0,3,1,1,1,0,4,2,1,1,0,12,1,9,1,10,8.558,7.875,0.683,3,1.433,-0.0,-0.0,0.667,2026-03-07
169277,40.68304,-73.964779,Washington Avenue / Fulton Street,Fulton St / Washington Ave,Clinton Hill,Brooklyn,14,8,1,5,0,3,2,0,1,0,9,5,1,3,0,16,5,2,1,3,8.502,6.525,1.977,11,4.709,-0.0,0.51,0.214,2026-05-06
210934,40.826403,-73.95036,West 145th Street / Broadway,W 145 St / Broadway,Hamilton Heights-Sugar Hill,Manhattan,14,10,0,6,0,8,7,0,3,0,13,10,0,5,0,10,6,7,3,10,8.478,5.747,2.731,6,2.662,2.21,-0.0,0.286,2026-01-10
170022,40.646449,-74.01558,3rd Avenue / 52nd Street,3 Ave / 52 St,Sunset Park (West),Brooklyn,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,16,0,16,0,16,8.473,8.473,0.0,0,0.205,-0.0,-0.0,1.0,2025-07-11
254822,40.824197,-73.913845,Melrose Avenue / East 161st Street,Melrose Ave / E 161 St,Morrisania,Bronx,18,14,0,4,1,5,5,0,0,0,11,10,0,2,0,14,12,5,0,5,8.472,5.95,2.522,13,5.528,0.19,0.28,0.167,2025-12-24
2484,40.751009,-73.990612,7th Avenue / West 34th Street,W 34 St / 7 Ave,Midtown-Times Square,Manhattan,21,15,0,6,0,8,6,0,2,0,13,9,0,4,0,15,6,6,2,8,8.457,5.77,2.687,13,5.528,0.71,0.05,0.286,2026-04-19
98130,40.62528,-74.135474,Forest Avenue / Burnside Avenue,,Westerleigh-Castleton Corners,Staten Island,3,2,1,0,0,1,0,1,0,0,3,2,1,0,0,10,0,8,0,8,8.417,8.417,0.0,2,1.024,-0.0,-0.0,0.0,2026-05-15
65523,40.748526,-73.875432,Roosevelt Avenue / Benham Street,91 St / Roosevelt Ave,Elmhurst,Queens,4,4,1,2,0,4,4,1,2,0,4,4,1,2,0,12,2,12,2,14,8.38,7.225,1.155,0,0.205,4.21,-0.0,0.25,2025-10-25
752227,40.856636,-73.867639,Pelham Parkway South / White Plains Road,Pelham Parkway / White Plains Road,Pelham Parkway-Van Nest,Bronx,14,9,0,5,0,11,7,0,4,0,14,9,0,5,0,9,5,7,4,11,8.347,5.509,2.838,3,1.433,6.45,-0.0,0.0,2026-03-12
346249,40.561074,-74.16981,Arthur Kill Road / Richmond Avenue,Richmond Avenue / Arthur Kill Road,Great Kills-Eltingville,Staten Island,11,6,1,4,0,2,1,1,0,0,6,2,1,3,0,14,4,9,0,9,8.328,6.941,1.387,9,3.89,-0.0,0.59,0.364,2025-10-26
245883,40.627371,-74.16655,Forest Avenue / South Avenue,Forest Avenue / South Avenue,Mariner's Harbor-Arlington-Graniteville,Staten Island,9,8,1,0,0,2,1,1,0,0,5,4,1,0,0,16,0,9,0,9,8.306,8.306,0.0,7,3.071,-0.0,-0.0,0.0,2026-01-04
39659,40.850443,-73.915364,West Tremont Avenue / University Avenue,W Tremont Ave / University Ave,University Heights (South)-Morris Heights,Bronx,18,10,0,8,0,8,4,0,4,0,12,7,0,5,0,10,8,4,4,8,8.292,4.562,3.73,10,4.3,1.15,0.01,0.167,2026-04-08
417708,40.706146,-73.831761,Metropolitan Avenue / Lefferts Boulevard,Metropolitan Avenue / Lefferts Boulevard,Kew Gardens,Queens,5,4,1,0,0,2,1,1,0,0,3,2,1,0,0,12,0,9,0,9,8.289,8.289,0.0,3,1.433,-0.0,-0.0,0.4,2026-05-31
2279,40.786438,-73.942395,1st Avenue / East 101st Street,1 Ave / E 101 St,East Harlem (South),Manhattan,7,4,1,2,0,3,2,1,0,0,5,3,1,1,0,12,2,10,0,10,8.278,7.741,0.537,4,1.843,-0.0,-0.0,0.286,2025-12-23
42538,40.595748,-73.774775,Beach 43rd Street / Beach Channel Drive,Beach 43 Street / Beach Channel Drive,Rockaway Beach-Arverne-Edgemere,Queens,3,2,0,0,1,1,0,0,0,1,2,1,0,0,1,2,8,0,8,8,8.265,0.563,7.702,2,1.024,-0.0,-0.0,0.333,2026-05-22
5038,40.752205,-73.981824,5th Avenue / East 40th Street,E 40 St / 5 Ave,Midtown-Times Square,Manhattan,6,4,1,2,0,5,4,1,1,0,5,4,1,1,0,12,2,12,1,13,8.259,7.336,0.922,1,0.614,3.36,-0.0,0.167,2025-12-15
162058,40.71991,-73.992948,Chrystie Street / Delancey Street,Chrystie Street / Delancey Street,Lower East Side,Manhattan,19,6,0,15,0,8,0,0,9,0,9,0,0,10,0,6,15,0,9,9,8.256,0.905,7.351,11,4.709,0.98,0.02,0.211,2026-05-27
353785,40.678371,-73.779501,Baisley Boulevard / Guy R. Brewer Boulevard,Baisley Blvd / Guy R Brewer Blvd,Baisley Park,Queens,15,14,0,1,0,9,8,0,1,0,12,11,0,1,0,14,1,8,1,9,8.237,7.684,0.553,6,2.662,2.76,-0.0,0.2,2026-06-03
241774,40.680391,-73.949555,Fulton Street / Nostrand Avenue,Fulton St / Nostrand Ave,Bedford-Stuyvesant (West),Brooklyn,18,11,0,7,0,8,4,0,4,0,13,8,0,5,0,11,7,4,4,8,8.195,4.63,3.565,10,4.3,1.15,0.01,0.167,2026-05-26
1902,40.749801,-73.987746,West 34th Street / 6th Avenue,W 34 St / Avenue Of The Americas,Midtown South-Flatiron-Union Square,Manhattan,16,19,0,4,0,5,4,0,1,0,10,15,0,2,0,19,4,4,1,5,8.154,6.921,1.234,11,4.709,0.29,0.18,0.312,2026-03-05
249221,40.806823,-73.917479,East 138th Street / Saint Ann's Avenue,E 138 St / St Anns Ave,Mott Haven-Port Morris,Bronx,16,11,0,6,0,6,5,0,2,0,12,8,0,5,0,11,6,5,2,7,8.105,5.23,2.874,10,4.3,0.58,0.07,0.188,2026-05-17
349156,40.678804,-73.953004,Bedford Avenue / Atlantic Avenue,Bedford Ave / Atlantic Ave,Crown Heights (North),Brooklyn,18,7,1,10,0,4,1,0,3,0,9,3,0,6,0,15,10,1,3,4,7.993,4.025,3.968,14,5.938,0.07,0.53,0.278,2026-05-23
70350,40.758515,-73.829623,Main Street / 41st Avenue,Main St / 41 Ave,Flushing-Willets Point,Queens,18,17,0,2,0,6,6,0,1,0,12,12,0,1,0,17,2,6,1,7,7.975,7.356,0.62,12,5.119,0.39,0.13,0.056,2026-04-07
377256,40.718164,-73.993839,Chrystie Street / Grand Street,Chrystie Street / Grand Street,Lower East Side,Manhattan,24,9,1,15,0,3,1,0,2,0,11,5,0,6,0,17,15,1,2,3,7.956,3.733,4.222,21,8.804,-0.0,1.61,0.292,2026-01-12
206316,40.592996,-73.789042,Beach 59th Street / Arverne Boulevard,Beach 59 Street / Arverne Boulevard,Rockaway Beach-Arverne-Edgemere,Queens,5,5,1,0,0,2,1,1,0,0,4,4,1,0,0,13,0,9,0,9,7.938,7.938,0.0,3,1.433,-0.0,-0.0,0.0,2026-01-03
577852,40.845409,-73.917122,Macombs Road / Featherbed Lane,Featherbed Lane / Macombs Road,University Heights (South)-Morris Heights,Bronx,12,12,0,1,0,7,7,0,1,0,12,12,0,1,0,12,1,7,1,8,7.923,7.376,0.547,5,2.252,2.07,-0.0,0.333,2026-05-12
29671,40.829211,-73.894269,Intervale Avenue / Chisholm Street,Intervale Ave / Chisholm St,Crotona Park East,Bronx,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8,0,8,0,8,7.909,7.909,0.0,0,0.205,-0.0,-0.0,1.0,2026-06-05
4901,40.794064,-73.970368,West 96th Street / Amsterdam Avenue,West 96 Street / Amsterdam Avenue,Upper West Side (Central),Manhattan,15,10,2,3,0,3,2,0,1,0,6,4,1,1,0,26,3,2,1,3,7.895,6.718,1.177,12,5.119,-0.0,0.6,0.133,2026-06-06
54532,40.745729,-73.902142,Roosevelt Avenue / 62nd Street,62 Street / Roosevelt Avenue,Woodside,Queens,4,2,1,1,0,2,0,1,1,0,2,0,1,1,0,10,1,8,1,9,7.849,7.33,0.519,2,1.024,-0.0,-0.0,0.5,2026-03-29
327844,40.720237,-73.98447,Clinton Street / Stanton Street,Clinton Street / Stanton Street,Lower East Side,Manhattan,5,0,1,4,0,3,0,1,2,0,5,0,1,4,0,8,4,8,2,10,7.796,5.739,2.056,2,1.024,-0.0,-0.0,0.0,2026-03-02
15538,40.616493,-74.022811,90th Street / Parrott Place,,Bay Ridge,Brooklyn,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8,0,8,0,8,7.761,7.761,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-26
232168,40.704865,-73.79166,168th Street / Archer Avenue,168 St / 93 Ave,Jamaica,Queens,6,5,1,0,0,4,3,1,0,0,4,3,1,0,0,13,0,11,0,11,7.74,7.74,0.0,2,1.024,1.69,-0.0,0.333,2025-12-05
52325,40.758665,-73.876454,92nd Street / 32nd Avenue,32 Avenue / 92 Street,Jackson Heights,Queens,3,2,1,0,0,1,0,1,0,0,1,0,1,0,0,10,0,8,0,8,7.662,7.662,0.0,2,1.024,-0.0,-0.0,0.0,2026-04-25
3274,40.75075,-73.96841,East 45th Street / 1st Avenue,E 45 St / 1 Ave,United Nations,Manhattan,4,1,0,2,1,3,1,0,1,1,4,1,0,2,1,1,10,1,9,10,7.657,0.635,7.022,1,0.614,-0.0,-0.0,0.25,2026-01-13
212368,40.756036,-73.986949,7th Avenue / West 42nd Street,W 42 St / 7 Ave,Midtown-Times Square,Manhattan,18,11,0,8,0,5,2,0,3,0,11,6,0,5,0,11,8,2,3,5,7.647,3.867,3.78,13,5.528,0.19,0.28,0.389,2026-06-06
210925,40.82404,-73.944764,West 145th Street / Saint Nicholas Avenue,West 145 Street / Saint Nicholas Avenue,Hamilton Heights-Sugar Hill,Manhattan,19,12,0,7,0,5,2,0,3,0,14,8,0,6,0,12,7,2,3,5,7.631,4.142,3.489,14,5.938,0.15,0.34,0.421,2026-05-07
255857,40.742274,-73.97772,East 30th Street / 2nd Avenue,E 30 St / 2 Ave,Murray Hill-Kips Bay,Manhattan,14,10,0,4,0,7,5,0,2,0,13,10,0,3,0,10,4,5,2,7,7.62,5.753,1.867,7,3.071,1.43,-0.0,0.071,2026-06-02
210931,40.825238,-73.947596,West 145th Street / Amsterdam Avenue,W 145 St / Amsterdam Ave,Hamilton Heights-Sugar Hill,Manhattan,20,13,0,9,0,5,3,0,2,0,13,8,0,7,0,13,9,3,2,5,7.586,4.235,3.351,15,6.347,0.12,0.41,0.25,2025-10-09
175208,40.895362,-73.863547,East 233rd Street / Webster Avenue,Webster Ave / E 233 St,Williamsbridge-Olinville,Bronx,10,6,0,3,1,5,4,0,1,0,10,6,0,3,1,6,11,4,1,5,7.577,3.596,3.981,5,2.252,1.11,-0.0,0.6,2026-05-20
52912,40.765345,-73.906129,25th Avenue / 47th Street,,Astoria (East)-Woodside (North),Queens,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8,0,8,0,8,7.572,7.572,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-13
71038,40.741631,-73.879182,Whitney Avenue / Macnish Street,Whitney Ave / Macnish St,Elmhurst,Queens,2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,9,0,9,0,9,7.531,7.531,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-31
2590,40.827983,-73.935018,Macombs Place / Adam Clayton Powell Jr. Boulevard,West 155 Street / Macombs Place,Harlem (North),Manhattan,4,0,1,3,0,1,0,1,0,0,1,0,1,0,0,8,3,8,0,8,7.446,6.912,0.533,3,1.433,-0.0,-0.0,0.0,2026-03-26
355244,40.813381,-73.956272,West 125th Street / Amsterdam Avenue,W 125 St / Amsterdam Ave,Morningside Heights,Manhattan,19,14,0,6,0,5,3,0,3,0,10,6,0,5,0,14,6,3,3,6,7.435,4.399,3.036,14,5.938,0.15,0.34,0.263,2026-03-05
250522,40.58036,-73.967605,Neptune Avenue / Ocean Parkway,Ocean Parkway / Neptune Avenue,Coney Island-Sea Gate,Brooklyn,17,12,0,5,0,6,4,0,2,0,11,6,0,5,0,12,5,4,2,6,7.424,5.033,2.391,11,4.709,0.48,0.1,0.176,2026-05-13
116730,40.63422,-74.121228,Castleton Avenue / Barker Street,Barker Street / Castleton Avenue,Port Richmond,Staten Island,2,2,1,1,0,1,2,1,0,0,1,2,1,0,0,10,1,10,0,10,7.42,7.174,0.246,1,0.614,-0.0,-0.0,0.0,2025-12-18
21202,40.700206,-73.953893,Lee Avenue / Lorimer Street,Lee Ave / Lorimer St,South Williamsburg,Brooklyn,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8,0,8,0,8,7.401,7.401,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-01
37188,40.835531,-73.863158,Wood Avenue / White Plains Road,White Plains Road / Wood Avenue,Soundview-Bruckner-Bronx River,Bronx,13,10,1,2,0,4,2,0,2,0,7,4,1,2,0,18,2,2,2,4,7.398,6.198,1.2,9,3.89,0.26,0.19,0.308,2025-10-30
247536,40.818549,-73.927236,East 149th Street / Grand Concourse,E 149 St / Grand Conc,Concourse-Concourse Village,Bronx,11,6,0,5,0,8,3,0,5,0,11,6,0,5,0,6,5,3,5,8,7.374,3.454,3.921,3,1.433,3.9,-0.0,0.182,2026-05-14
4481,40.868505,-73.918505,Broadway / West 212th Street,Broadway / W 212 St,Inwood,Manhattan,3,0,0,2,1,2,0,0,1,1,3,0,0,2,1,0,10,0,9,9,7.349,0.0,7.349,1,0.614,-0.0,-0.0,0.333,2026-02-12
211074,40.579916,-73.974657,West 6th Street / Neptune Avenue,West 6 Street / Neptune Avenue,Coney Island-Sea Gate,Brooklyn,4,4,1,1,0,1,2,1,0,0,4,4,1,1,0,12,1,10,0,10,7.326,7.011,0.315,3,1.433,-0.0,-0.0,0.25,2025-10-15
68654,40.686242,-73.824178,Lefferts Boulevard / Liberty Avenue,Liberty Avenue / Lefferts Boulevard,South Ozone Park,Queens,13,17,0,1,0,4,4,0,0,0,10,12,0,1,0,17,1,4,0,4,7.309,6.831,0.477,9,3.89,0.26,0.19,0.385,2026-01-10
356096,40.764654,-73.823465,Northern Boulevard / Parsons Boulevard,Northern Boulevard / Parsons Boulevard,Murray Hill-Broadway Flushing,Queens,13,10,1,1,1,0,0,0,0,0,4,2,1,1,0,18,9,0,0,0,7.306,5.364,1.943,13,5.528,-0.0,2.4,0.154,2025-05-22
188812,40.759392,-73.866907,102nd Street / 32nd Avenue,102 Street / 32 Avenue,East Elmhurst,Queens,3,2,1,1,0,1,1,1,0,0,2,1,1,1,0,10,1,9,0,9,7.302,6.81,0.493,2,1.024,-0.0,-0.0,0.333,2026-01-01
355252,40.821676,-73.939154,West 145th Street / Adam Clayton Powell Jr. Boulevard,W 145 St / Adam Clayton Powell Jr Blvd,Harlem (North),Manhattan,19,12,0,8,0,3,2,0,2,0,8,6,0,3,0,12,8,2,2,4,7.282,4.015,3.266,16,6.757,-0.0,1.02,0.421,2026-05-30
